filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
1249120_44142156_102100267.wav,0.2932336926460266,0.01741255447268486,1684.8022821508355,1646.5715537257397,3133.4983648255816,0.08724336845930232,-482.4656066894531,110.7631607055664,-0.03742188587784767,18.555076599121094,-18.844541549682617,0.9749348759651184,-23.48534393310547,-38.396026611328125,-7.0053815841674805,-2.2622084617614746,-8.877870559692383,-0.399676650762558,-12.828835487365723,-9.597898483276367,-5.341002941131592,-19.434640884399414,-13.419925689697266,-10.464111328125,-15.336756706237793,-9.615926742553711
1249120_44142156_102691000.wav,0.3075919449329376,0.020471390336751938,1646.2936885217937,1655.9079485078237,3112.398294023993,0.09217716355647709,-471.10406494140625,103.92109680175781,0.1889742910861969,13.250049591064453,-19.368410110473633,-4.389660358428955,-15.175904273986816,-30.012413024902344,-14.982903480529785,-9.912321090698242,-8.639965057373047,-1.9583287239074707,-12.819855690002441,-9.997391700744629,-8.452049255371094,-15.56508731842041,-11.703219413757324,-12.252894401550293,-11.262901306152344,-9.30792236328125
1249120_44142156_103207247.wav,0.2730743885040283,0.020742295309901237,1647.5575095365427,1630.5352263075144,3177.8199427336167,0.08514582069174757,-440.2683410644531,104.65127563476562,2.7031919956207275,39.5892219543457,-23.314592361450195,-2.280697822570801,-21.910568237304688,-45.8023796081543,-8.507452964782715,-13.88673210144043,-17.203035354614258,2.8832311630249023,-16.29184913635254,-8.180779457092285,-5.3925251960754395,-19.568361282348633,-10.303436279296875,-8.7876615524292,-11.191732406616211,-9.724892616271973
1249120_44142156_104815781.wav,0.3233306407928467,0.012021450325846672,2171.2783702589018,1834.163985002028,3909.173583984375,0.1430381000905797,-498.08819580078125,81.3669204711914,18.294185638427734,6.281423568725586,-30.19182777404785,2.2309677600860596,-15.0652494430542,-21.737173080444336,-8.540246963500977,-12.677745819091797,-5.457821846008301,-0.7044379711151123,-10.107623100280762,-9.687692642211914,-13.21923828125,-11.914074897766113,-12.857929229736328,-11.981810569763184,-7.777637481689453,-9.688619613647461
1249120_44142156_106992412.wav,0.31678059697151184,0.016323426738381386,2055.775494708037,1722.8442373707032,3770.9449281083776,0.10807378241356383,-460.37060546875,93.51268768310547,-9.156391143798828,30.756935119628906,-19.291767120361328,-4.499599933624268,-15.47582721710205,-30.0303897857666,-10.838302612304688,-9.162580490112305,-12.92584228515625,2.025486946105957,-16.3254451751709,-11.129368782043457,-6.312163829803467,-19.510948181152344,-11.913951873779297,-8.26112174987793,-13.524603843688965,-11.834256172180176
1249120_44142156_107416693.wav,0.29369229078292847,0.017921961843967438,1926.7442729104857,1603.9402239843873,3468.171639278017,0.11133774630541872,-457.41644287109375,100.88594818115234,-14.158952713012695,20.695331573486328,-23.38880157470703,1.6464179754257202,-7.048038005828857,-31.132312774658203,-15.161724090576172,-9.475835800170898,-12.748270988464355,0.41352415084838867,-18.35935401916504,-11.547447204589844,-1.3548691272735596,-17.442726135253906,-14.212149620056152,-10.571855545043945,-12.035801887512207,-11.402117729187012
1249120_44142156_108551604.wav,0.2941913306713104,0.017395803704857826,1599.521842393567,1630.6418473820927,2981.4581620065787,0.07612047697368421,-462.8285827636719,117.6587142944336,-3.9155874252319336,14.008995056152344,-22.59598731994629,6.369963645935059,-17.550464630126953,-35.15394592285156,-7.889441013336182,-7.610544204711914,-6.762136936187744,2.084714412689209,-16.735679626464844,-10.19344425201416,-4.875650405883789,-19.259883880615234,-11.304636001586914,-12.567845344543457,-17.12102699279785,-8.225116729736328
1249120_44142156_108918007.wav,0.33906689286231995,0.013070723041892052,1843.8872675554162,1716.5200468126395,3332.6138200431033,0.10604308848180076,-495.1709289550781,96.41205596923828,13.411815643310547,21.734554290771484,-20.850231170654297,6.1945414543151855,-12.120222091674805,-24.11616325378418,-8.221623420715332,-11.281081199645996,-7.350159168243408,-0.9881469011306763,-9.609399795532227,-12.023568153381348,-10.476685523986816,-14.868249893188477,-14.089579582214355,-9.942401885986328,-13.590556144714355,-10.484275817871094
1249120_44142156_109272216.wav,0.27255818247795105,0.022444594651460648,1921.637672605844,1666.7316100047894,3460.6424293770697,0.10534910492549669,-422.6343994140625,100.50909423828125,-10.637746810913086,27.810909271240234,-17.80124282836914,-2.98687481880188,-25.309282302856445,-33.282554626464844,-5.55382776260376,-5.359335422515869,-14.83413314819336,-0.1237402930855751,-16.18955421447754,-8.874267578125,-9.314003944396973,-20.71002197265625,-9.715322494506836,-5.906832218170166,-12.325939178466797,-8.672395706176758
1249120_44142156_61923550.wav,0.28068578243255615,0.023849569261074066,1907.5119072536024,1650.6933279547495,3452.442699710265,0.0988527007450331,-427.8179931640625,100.08426666259766,-10.530339241027832,33.90544509887695,-16.824419021606445,-0.955470085144043,-18.331449508666992,-34.78183364868164,-12.260457992553711,-7.430490016937256,-12.912099838256836,0.27081066370010376,-16.475711822509766,-14.3301362991333,0.5357165932655334,-20.857633590698242,-15.398469924926758,-6.0476274490356445,-15.384346961975098,-12.833489418029785
1249120_44142156_65967262.wav,0.2778027355670929,0.019368473440408707,1431.4361632744312,1523.7734205318786,2620.1388888888887,0.07278002829218107,-459.8341979980469,114.77657318115234,-5.213292121887207,20.945602416992188,-3.9166667461395264,-4.018849849700928,-23.20247459411621,-32.88230514526367,-14.283740043640137,-8.473217964172363,-5.942352294921875,2.542163372039795,-14.235795974731445,-8.421928405761719,-6.919983863830566,-17.173656463623047,-11.603459358215332,-10.999114036560059,-17.208112716674805,-11.111529350280762
1249120_44142156_67177464.wav,0.2865103483200073,0.015889562666416168,2198.4051337634323,1699.6412176296524,3858.7262064053866,0.13175500690607736,-446.1349792480469,84.43544006347656,-21.89463996887207,28.05829620361328,-19.69110679626465,1.632077693939209,-16.429161071777344,-29.989166259765625,-11.634358406066895,-20.930362701416016,-11.611729621887207,2.160966396331787,-16.961462020874023,-11.397583961486816,-6.891454696655273,-16.442487716674805,-14.053297996520996,-6.707371711730957,-10.444851875305176,-11.748211860656738
1249120_44142156_68688606.wav,0.30265921354293823,0.012837911956012249,1710.8998334731339,1624.7813342262248,3028.106689453125,0.0946188534007353,-495.2486877441406,110.35340881347656,-1.2271504402160645,11.839524269104004,-12.663223266601562,-0.9065191745758057,-20.401029586791992,-24.534862518310547,-13.647005081176758,-10.332487106323242,-9.668313980102539,0.1323389708995819,-11.661096572875977,-11.04423999786377,-9.495241165161133,-17.746109008789062,-12.272064208984375,-15.229061126708984,-13.509357452392578,-8.087936401367188
1249120_44142156_68965399.wav,0.3122194707393646,0.01639355532824993,1726.1943130321397,1646.9018057784576,3215.4900801809213,0.09788386983082707,-472.45318603515625,108.3741455078125,-6.174709796905518,12.898746490478516,-10.656561851501465,3.7159323692321777,-18.701431274414062,-32.42036056518555,-13.9027099609375,-8.75382137298584,-9.991665840148926,-2.5857107639312744,-17.462888717651367,-12.15330696105957,-7.541812419891357,-18.135658264160156,-15.259795188903809,-13.655781745910645,-10.785654067993164,-8.007718086242676
1249120_44142156_69073946.wav,0.29612770676612854,0.020153922960162163,1365.6514590720233,1489.150048638698,2477.9373972039475,0.0658188439849624,-462.9647521972656,108.06858825683594,14.548345565795898,9.524251937866211,-14.58855152130127,-5.2162909507751465,-16.014387130737305,-31.940481185913086,-18.577617645263672,-10.765421867370605,-10.948206901550293,-6.30369758605957,-12.399843215942383,-8.739953994750977,-6.07037353515625,-13.53925895690918,-9.448934555053711,-9.045117378234863,-11.07861614227295,-9.830016136169434
1249120_44142156_71498583.wav,0.3046586811542511,0.012747292406857014,1965.8207612657056,1752.5676340706952,3622.573828125,0.1119375,-485.5413818359375,104.59221649169922,9.016541481018066,26.63004493713379,-24.468538284301758,3.848625659942627,-14.443147659301758,-23.672975540161133,-14.234338760375977,-14.744039535522461,-10.330326080322266,-1.3024232387542725,-12.859759330749512,-6.025568962097168,-12.877017974853516,-16.170597076416016,-10.591919898986816,-13.769219398498535,-11.329848289489746,-8.550058364868164
1249120_44142156_72079889.wav,0.3262901306152344,0.007394301239401102,1829.5501200048877,1797.2625109620808,3476.6635237068967,0.1013670004190613,-532.6937866210938,91.25450134277344,4.347455024719238,5.673299789428711,-19.573896408081055,-3.793869972229004,-8.83725643157959,-20.41901397705078,-12.987948417663574,-13.628718376159668,-8.681333541870117,-2.4890832901000977,-13.279876708984375,-12.136018753051758,-15.335943222045898,-13.836563110351562,-9.66811466217041,-11.974102020263672,-6.602760314941406,-7.277608394622803
1249120_44142156_72116310.wav,0.2931115925312042,0.018968014046549797,1774.4993529532178,1697.8016543601886,3258.2427978515625,0.0947113037109375,-466.0447692871094,88.29419708251953,17.8905086517334,26.763551712036133,-3.849283456802368,-1.502264380455017,-24.80895233154297,-29.86602210998535,-10.227568626403809,-13.813401222229004,-14.26508617401123,-0.3640354573726654,-14.339678764343262,-9.096808433532715,-10.899035453796387,-19.26803970336914,-10.768908500671387,-6.256355285644531,-14.85913372039795,-9.980135917663574
1249120_44142156_72195575.wav,0.31670695543289185,0.013744746334850788,1738.5274857538475,1665.9373564491425,3161.7044588414633,0.09808498475609756,-489.4761962890625,107.0653076171875,-0.14245931804180145,16.52629852294922,-22.021808624267578,0.35053420066833496,-10.758037567138672,-26.920473098754883,-14.238059043884277,-8.52302360534668,-8.037200927734375,-1.3816766738891602,-15.86467170715332,-10.400483131408691,-11.4632568359375,-21.258567810058594,-11.014327049255371,-11.97844409942627,-12.897859573364258,-7.5204033851623535
1249120_44142156_72215245.wav,0.2521313428878784,0.020434938371181488,1715.3973006561596,1463.2249248678786,2942.686372644761,0.09324017693014706,-447.5029296875,114.93846893310547,-13.197907447814941,26.686288833618164,-19.651535034179688,-4.754222393035889,-15.495463371276855,-37.446693420410156,-19.237430572509766,-14.085250854492188,-10.536930084228516,0.36678358912467957,-21.652252197265625,-14.008658409118652,-0.5299121737480164,-20.469348907470703,-14.856257438659668,-6.865901947021484,-13.942593574523926,-11.337158203125
1249120_44142156_77498968.wav,0.29860666394233704,0.016421830281615257,1529.8412497411398,1468.5414736270345,2724.1592555370144,0.0814671192354369,-470.5328369140625,126.4780044555664,-7.632327079772949,9.790635108947754,-20.91631507873535,-3.046250820159912,-6.793710231781006,-30.205764770507812,-17.702669143676758,-9.173286437988281,-8.101778984069824,2.9670493602752686,-13.672635078430176,-13.743515014648438,-3.283729314804077,-17.300811767578125,-14.658358573913574,-9.217581748962402,-13.466572761535645,-10.658178329467773
